hfa_list
68.1416513230892
64.1396174828407
90.4102253454978
85.6119859882282
71.869917852161
76.2735300760884
66.9046352287102
77.8392720667459
79.2902817079729
69.7747207542676
76.1980809603347
65.4631981459714
80.1885318084686
55.5201501812055
53.1488640188524
66.2661984125167
58.1327581000573
60.996575453638
63.7309667227019
32.6201030395369
32.4341811609672
